timestamp,pack_size,smac,dmac,sip,dip,sport,dport,trans_protocol,syn,ack,payload_len,http_host_label,http_method_label,http_uri_label
1564736671020370,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671020370,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671020371,55,0.0,0.0,0.0,0.0,54232,8077,6,0,1,1,0.0,0.0,0.0
1564736671020371,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671020371,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671022397,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671022397,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671025052,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671025133,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671025158,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671025192,71,1.0,1.0,1.0,1.0,8077,54225,6,0,1,5,0.0,0.0,0.0
1564736671026072,54,0.0,0.0,0.0,0.0,54217,8077,6,0,1,0,0.0,0.0,0.0
1564736671029547,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671029682,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671029774,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671029800,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671030011,54,1.0,1.0,1.0,1.0,8077,54232,6,0,1,0,0.0,0.0,0.0
1564736671031212,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671032616,1354,1.0,1.0,1.0,1.0,8077,54217,6,0,1,1300,0.0,0.0,0.0
1564736671032661,1062,1.0,1.0,1.0,1.0,8077,54217,6,0,1,1008,0.0,0.0,0.0
1564736671035463,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671035562,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671036079,54,0.0,0.0,0.0,0.0,54217,8077,6,0,1,0,0.0,0.0,0.0
1564736671037047,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,0.0,0.0
1564736671039816,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671043978,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671047779,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671049874,1354,1.0,1.0,1.0,1.0,8077,54195,6,0,1,1300,0.0,0.0,0.0
1564736671049908,1057,1.0,1.0,1.0,1.0,8077,54195,6,0,1,1003,0.0,0.0,0.0
1564736671049943,59,1.0,1.0,1.0,1.0,8077,54195,6,0,1,5,0.0,0.0,0.0
1564736671053471,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671053471,54,0.0,0.0,0.0,0.0,54195,8077,6,0,1,0,0.0,0.0,0.0
1564736671057057,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671061778,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671061779,429,0.0,0.0,0.0,0.0,54228,8077,6,0,1,375,0.0,0.0,0.0
1564736671062108,738,0.0,0.0,0.0,0.0,54226,8077,6,0,1,684,1.0,1.0,1.0
1564736671066529,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671066713,66,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671066909,66,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671067532,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671071475,389,0.0,0.0,0.0,0.0,54228,8077,6,0,1,335,1.0,1.0,1.0
1564736671071716,54,0.0,0.0,0.0,0.0,54225,8077,6,0,1,0,0.0,0.0,0.0
1564736671100245,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671100248,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671100249,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671100249,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671101898,1354,1.0,1.0,1.0,1.0,8077,54203,6,0,1,1300,0.0,0.0,0.0
1564736671102098,1354,1.0,1.0,1.0,1.0,8077,54215,6,0,1,1288,0.0,0.0,0.0
1564736671102297,1081,1.0,1.0,1.0,1.0,8077,54215,6,0,1,1015,0.0,0.0,0.0
1564736671102370,1057,1.0,1.0,1.0,1.0,8077,54203,6,0,1,1003,0.0,0.0,0.0
1564736671102461,59,1.0,1.0,1.0,1.0,8077,54203,6,0,1,5,0.0,0.0,0.0
1564736671102567,71,1.0,1.0,1.0,1.0,8077,54215,6,0,1,5,0.0,0.0,0.0
1564736671104801,1354,1.0,1.0,1.0,1.0,8077,54216,6,0,1,1300,0.0,0.0,0.0
1564736671105055,1057,1.0,1.0,1.0,1.0,8077,54216,6,0,1,1003,0.0,0.0,0.0
1564736671105115,59,1.0,1.0,1.0,1.0,8077,54216,6,0,1,5,0.0,0.0,0.0
1564736671105880,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671106218,54,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671111600,1354,1.0,1.0,1.0,1.0,8077,54207,6,0,1,1300,0.0,0.0,0.0
1564736671111788,1057,1.0,1.0,1.0,1.0,8077,54207,6,0,1,1003,0.0,0.0,0.0
1564736671111847,59,1.0,1.0,1.0,1.0,8077,54207,6,0,1,5,0.0,0.0,0.0
1564736671125150,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671125152,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671125153,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671125158,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671130126,66,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671130197,66,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671130759,66,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671130856,66,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671131557,42,1.0,1.0,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0.0
1564736671166136,54,0.0,0.0,0.0,0.0,54203,8077,6,0,1,0,0.0,0.0,0.0
1564736671167755,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,0.0,0.0,0.0
1564736671167755,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,0.0,0.0,0.0
1564736671167756,54,0.0,0.0,0.0,0.0,54215,8077,6,0,1,0,0.0,0.0,0.0
1564736671167756,54,0.0,0.0,0.0,0.0,54203,8077,6,0,1,0,0.0,0.0,0.0
1564736671167756,54,0.0,0.0,0.0,0.0,54216,8077,6,0,1,0,0.0,0.0,0.0
1564736671167756,1080,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1026,1.0,1.0,1.0
1564736671167759,1059,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1005,1.0,1.0,1.0
1564736671167760,54,0.0,0.0,0.0,0.0,54207,8077,6,0,1,0,0.0,0.0,0.0
1564736671167761,42,0.0,0.0,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0.0
1564736671171508,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671171509,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671171854,66,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671171874,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671174865,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671174866,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671178831,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671178856,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671182479,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671186362,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671193451,738,0.0,0.0,0.0,0.0,54226,8077,6,0,1,684,1.0,1.0,1.0
1564736671198045,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671199977,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671203096,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671204867,54,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671213545,1354,1.0,1.0,1.0,1.0,8077,54211,6,0,1,1300,0.0,0.0,0.0
1564736671213698,1057,1.0,1.0,1.0,1.0,8077,54211,6,0,1,1003,0.0,0.0,0.0
1564736671233932,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671233933,389,0.0,0.0,0.0,0.0,54228,8077,6,0,1,335,1.0,1.0,1.0
1564736671234070,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671234071,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671234387,66,0.0,0.0,0.0,0.0,54211,8077,6,0,1,0,0.0,0.0,0.0
1564736671234389,66,0.0,0.0,0.0,0.0,54211,8077,6,0,1,0,0.0,0.0,0.0
1564736671238023,66,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671239363,54,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671239554,1354,1.0,1.0,1.0,1.0,8077,54211,6,0,1,1300,0.0,0.0,0.0
1564736671239567,59,1.0,1.0,1.0,1.0,8077,54211,6,0,1,5,0.0,0.0,0.0
1564736671247716,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671247717,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671247718,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671247718,54,0.0,0.0,0.0,0.0,54211,8077,6,0,1,0,0.0,0.0,0.0
1564736671261354,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671261355,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671266085,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671266088,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671269884,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671272167,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671295555,54,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671309997,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671329038,54,0.0,0.0,0.0,0.0,54211,8077,6,0,1,0,0.0,0.0,0.0
1564736671329923,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,1.0,1.0,1.0
1564736671329926,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671329929,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671329931,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671329938,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671329940,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,0.0,0.0
1564736671329943,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671329946,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671336702,74,1.0,1.0,1.0,1.0,8077,54229,6,0,1,0,0.0,0.0,0.0
1564736671347470,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671347471,429,0.0,0.0,0.0,0.0,54228,8077,6,0,1,375,0.0,0.0,0.0
1564736671347905,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,0.0,0.0,0.0
1564736671347906,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,0.0,0.0,0.0
1564736671347908,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,0.0,0.0,0.0
1564736671352612,66,1.0,1.0,1.0,1.0,8077,54229,6,0,1,0,0.0,0.0,0.0
1564736671352804,66,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671352817,66,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671368998,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671368998,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671368999,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671368999,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671371466,1354,1.0,1.0,1.0,1.0,8077,54198,6,0,1,1300,0.0,0.0,0.0
1564736671371497,1057,1.0,1.0,1.0,1.0,8077,54198,6,0,1,1003,0.0,0.0,0.0
1564736671373502,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671378176,66,0.0,0.0,0.0,0.0,54198,8077,6,0,1,0,0.0,0.0,0.0
1564736671378177,66,0.0,0.0,0.0,0.0,54198,8077,6,0,1,0,0.0,0.0,0.0
1564736671378177,738,0.0,0.0,0.0,0.0,54226,8077,6,0,1,684,1.0,1.0,1.0
1564736671383411,59,1.0,1.0,1.0,1.0,8077,54198,6,0,1,5,0.0,0.0,0.0
1564736671384146,66,0.0,0.0,0.0,0.0,54198,8077,6,0,1,0,0.0,0.0,0.0
1564736671392239,54,1.0,1.0,1.0,1.0,8077,54229,6,0,1,0,0.0,0.0,0.0
1564736671394448,1354,1.0,1.0,1.0,1.0,8077,54199,6,0,1,1300,0.0,0.0,0.0
1564736671394477,1057,1.0,1.0,1.0,1.0,8077,54199,6,0,1,1003,0.0,0.0,0.0
1564736671394486,59,1.0,1.0,1.0,1.0,8077,54199,6,0,1,5,0.0,0.0,0.0
1564736671395109,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671395111,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671399713,66,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671408393,1354,1.0,1.0,1.0,1.0,8077,54192,6,0,1,1300,0.0,0.0,0.0
1564736671408460,1057,1.0,1.0,1.0,1.0,8077,54192,6,0,1,1003,0.0,0.0,0.0
1564736671408558,59,1.0,1.0,1.0,1.0,8077,54192,6,0,1,5,0.0,0.0,0.0
1564736671417622,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,0.0,0.0,0.0
1564736671418183,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,1.0,0.0,0.0
1564736671418185,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,1.0,0.0,0.0
1564736671418191,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,1.0,0.0,0.0
1564736671418193,1354,0.0,0.0,0.0,0.0,54229,8077,6,0,1,1300,1.0,0.0,0.0
1564736671418194,594,0.0,0.0,0.0,0.0,54229,8077,6,0,1,540,0.0,0.0,0.0
1564736671418195,54,0.0,0.0,0.0,0.0,54199,8077,6,0,1,0,0.0,0.0,0.0
1564736671418196,389,0.0,0.0,0.0,0.0,54228,8077,6,0,1,335,1.0,1.0,1.0
1564736671418197,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671418199,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671418200,54,0.0,0.0,0.0,0.0,54192,8077,6,0,1,0,0.0,0.0,0.0
1564736671423099,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671423772,66,1.0,1.0,1.0,1.0,8077,54229,6,0,1,0,0.0,0.0,0.0
1564736671425260,1354,1.0,1.0,1.0,1.0,8077,54206,6,0,1,1300,0.0,0.0,0.0
1564736671425395,1057,1.0,1.0,1.0,1.0,8077,54206,6,0,1,1003,0.0,0.0,0.0
1564736671425505,59,1.0,1.0,1.0,1.0,8077,54206,6,0,1,5,0.0,0.0,0.0
1564736671425542,66,1.0,1.0,1.0,1.0,8077,54229,6,0,1,0,0.0,0.0,0.0
1564736671426227,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671426267,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671427321,1080,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1026,1.0,1.0,1.0
1564736671443266,54,0.0,0.0,0.0,0.0,54206,8077,6,0,1,0,0.0,0.0,0.0
1564736671445593,54,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671447240,1059,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1005,1.0,1.0,1.0
1564736671451412,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671451412,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671460582,1354,1.0,1.0,1.0,1.0,8077,54204,6,0,1,1300,0.0,0.0,0.0
1564736671460608,1057,1.0,1.0,1.0,1.0,8077,54204,6,0,1,1003,0.0,0.0,0.0
1564736671460628,59,1.0,1.0,1.0,1.0,8077,54204,6,0,1,5,0.0,0.0,0.0
1564736671462014,66,0.0,0.0,0.0,0.0,54204,8077,6,0,1,0,0.0,0.0,0.0
1564736671462016,66,0.0,0.0,0.0,0.0,54204,8077,6,0,1,0,0.0,0.0,0.0
1564736671462223,66,0.0,0.0,0.0,0.0,54204,8077,6,0,1,0,0.0,0.0,0.0
1564736671464512,54,1.0,1.0,1.0,1.0,8077,54229,6,0,1,0,0.0,0.0,0.0
1564736671467386,1069,1.0,1.0,1.0,1.0,8077,54204,6,0,1,1015,0.0,0.0,0.0
1564736671471331,54,0.0,0.0,0.0,0.0,54204,8077,6,0,1,0,0.0,0.0,0.0
1564736671476066,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671476068,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671481057,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671481059,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671483110,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671485839,66,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671485896,66,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671486976,396,0.0,0.0,0.0,0.0,54226,8077,6,0,1,342,1.0,1.0,1.0
1564736671487089,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,0.0,0.0,0.0
1564736671487093,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671492595,66,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671492718,74,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671500136,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671500139,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671505758,1057,1.0,1.0,1.0,1.0,8077,54196,6,0,1,1003,0.0,0.0,0.0
1564736671505821,59,1.0,1.0,1.0,1.0,8077,54196,6,0,1,5,0.0,0.0,0.0
1564736671505852,1354,1.0,1.0,1.0,1.0,8077,54196,6,0,1,1300,0.0,0.0,0.0
1564736671507125,66,0.0,0.0,0.0,0.0,54196,8077,6,0,1,0,0.0,0.0,0.0
1564736671507501,66,0.0,0.0,0.0,0.0,54196,8077,6,0,1,0,0.0,0.0,0.0
1564736671507503,54,0.0,0.0,0.0,0.0,54196,8077,6,0,1,0,0.0,0.0,0.0
1564736671510811,1354,1.0,1.0,1.0,1.0,8077,54197,6,0,1,1300,0.0,0.0,0.0
1564736671510866,1057,1.0,1.0,1.0,1.0,8077,54197,6,0,1,1003,0.0,0.0,0.0
1564736671510956,59,1.0,1.0,1.0,1.0,8077,54197,6,0,1,5,0.0,0.0,0.0
1564736671514949,54,0.0,0.0,0.0,0.0,54197,8077,6,0,1,0,0.0,0.0,0.0
1564736671520708,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671520716,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671523570,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671527923,66,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671530585,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671530586,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671530587,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671530587,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671530588,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671532907,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671532907,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671532908,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671532910,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671532911,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671535405,54,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671535424,66,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671535431,66,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671535437,66,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671538215,54,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671548975,54,1.0,1.0,1.0,1.0,8077,54226,6,0,1,0,0.0,0.0,0.0
1564736671556659,1354,1.0,1.0,1.0,1.0,8077,54228,6,0,1,1300,0.0,0.0,0.0
1564736671556764,54,1.0,1.0,1.0,1.0,8077,54228,6,0,1,0,0.0,0.0,0.0
1564736671556888,59,1.0,1.0,1.0,1.0,8077,54228,6,0,1,5,0.0,0.0,0.0
1564736671557041,1057,1.0,1.0,1.0,1.0,8077,54228,6,0,1,1003,0.0,0.0,0.0
1564736671559916,1354,0.0,0.0,0.0,0.0,54226,8077,6,0,1,1300,1.0,1.0,1.0
1564736671559918,122,0.0,0.0,0.0,0.0,54226,8077,6,0,1,68,0.0,0.0,0.0
1564736671559919,1354,0.0,0.0,0.0,0.0,54228,8077,6,0,1,1300,1.0,1.0,1.0
1564736671559925,94,0.0,0.0,0.0,0.0,54228,8077,6,0,1,40,0.0,0.0,0.0
1564736671568014,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671568016,66,0.0,0.0,0.0,0.0,54228,8077,6,0,1,0,0.0,0.0,0.0
1564736671568017,54,0.0,0.0,0.0,0.0,54228,8077,6,0,1,0,0.0,0.0,0.0
1564736671568018,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671568019,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671568023,330,0.0,0.0,0.0,0.0,54233,8077,6,0,1,276,0.0,0.0,0.0
1564736671568024,738,0.0,0.0,0.0,0.0,54226,8077,6,0,1,684,1.0,1.0,1.0
1564736671572919,54,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671573285,1354,1.0,1.0,1.0,1.0,8077,54232,6,0,1,1300,0.0,0.0,0.0
1564736671573399,1057,1.0,1.0,1.0,1.0,8077,54232,6,0,1,1003,0.0,0.0,0.0
1564736671573458,59,1.0,1.0,1.0,1.0,8077,54232,6,0,1,5,0.0,0.0,0.0
1564736671578569,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671578571,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671578577,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671578578,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671578579,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671578580,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671578581,54,0.0,0.0,0.0,0.0,54232,8077,6,0,1,0,0.0,0.0,0.0
1564736671583715,66,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671583937,66,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671584013,66,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671584179,66,1.0,1.0,1.0,1.0,8077,54233,6,0,1,0,0.0,0.0,0.0
1564736671592042,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
1564736671592045,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,1.0,0.0,0.0
1564736671592048,1354,0.0,0.0,0.0,0.0,54233,8077,6,0,1,1300,0.0,0.0,0.0
